t,x,y,z,magnitude
29.349854707717896,0.39789058771154484,0.06880820609912153,-0.0008287385850087356,0.4037971964039127
29.399900436401367,0.4085977439920568,0.06907325572049038,-0.0009660347822344892,0.4143961441355688
29.44984006881714,0.3903546013347553,0.06058111128647662,-0.00022823330943328666,0.3950276419674498
29.49984121322632,0.3836224922857915,0.053740656091126736,-0.0014884313879772535,0.38737125620348195
29.54984474182129,0.39907145151409995,0.05585228684295347,-0.0018688848243510745,0.4029652517148903
29.599847555160522,0.4024024235066481,0.054073514758987265,-0.0006513306653869916,0.4060198020713397
29.649879455566406,0.3838160865044448,0.05470702814905818,-0.001161312973510231,0.3876970413045626
29.69987678527832,0.35847122481997734,0.05407201878838832,-0.0003212862220705899,0.36252655828866254
29.75146770477295,0.3517987812558387,0.04956521960780824,0.0006734453468439223,0.3552739042154643
29.799831867218018,0.35088398152436023,0.05114573922395258,-0.0001524385891818361,0.3545919885850153
29.849881410598755,0.35006319359710986,0.05182152224793167,-0.00032643615249498814,0.35387825058918515
29.899861574172974,0.3546651471101254,0.050875584770155496,-0.0007615890681331002,0.3582963462251058
29.9498872756958,0.34424117913857016,0.04952870936470265,-0.0019978934822288607,0.34779171071837334
29.999834775924683,0.3209850328317051,0.04521614402884445,-0.0014608465113323597,0.3241574078365905
30.05004072189331,0.2952535389967719,0.0399930774635808,-0.00253056678774842,0.2979605717261825
30.099842071533203,0.27439314302692325,0.03608625133389435,-0.0023708066758145923,0.27676602970708064
30.149900197982788,0.2643491638235706,0.03879142209332862,-0.003098704113756939,0.2671981601909496
30.1998872756958,0.27886177469972867,0.042072824139180245,-0.0042673087244452035,0.2820500342908654
30.249871492385864,0.2624472009295925,0.045232305576697655,-0.004546347471098345,0.26635533412884677
30.299827575683594,0.2501812422098212,0.04784001645304682,-0.004802958216157564,0.2547594738876322
30.349866151809692,0.2567244244966929,0.04519386644808321,-0.005674240425739879,0.2607337966242475
30.399815559387207,0.2669995842232192,0.048753590883593434,-0.006504356527383505,0.27149216794090403
30.449854373931885,0.2901438468523406,0.05336790333694716,-0.007404032708053215,0.29510405736485246
30.49984383583069,0.29878801056461923,0.0542560215994925,-0.007190054797969283,0.30375925998225206
30.549846649169922,0.30101115192010974,0.05856945520165752,-0.007391828457328763,0.30674538919245864
30.59991955757141,0.2901679878319461,0.05868328726280018,-0.00736591838673338,0.2961341691194867
30.64986777305603,0.30191642100640587,0.058566939770484314,-0.007151289430151665,0.307627620099221
30.69985556602478,0.2851787112259412,0.05533600222978641,-0.007390834102114334,0.2905918011713143
30.74985408782959,0.2774224466990097,0.0497850256859155,-0.006410939013770032,0.28192705236293025
30.799854040145874,0.24386078709219206,0.04020846074824332,-0.005532010154752884,0.24721530481205797
30.84983801841736,0.22704737113893753,0.039906476767070334,-0.005495492090367169,0.23059322640177107
30.89988946914673,0.22739503214488674,0.03972548228389157,-0.00500015422141212,0.23089308376194329
30.949931144714355,0.20812213527985973,0.03716175668171094,-0.004788531731088156,0.21146808125402414
30.999934196472168,0.23857044703127214,0.03847985263246226,-0.005350921426356437,0.24171303153828524
31.04986333847046,0.25695063575657534,0.043163709491921214,-0.0060787259507974175,0.2606217296044137
31.10037875175476,0.2711334459289204,0.04532929842987335,-0.005840483297586951,0.2749585460439168
31.14984631538391,0.2748750706640819,0.047759661247660984,-0.006284983447070807,0.2790641337255745
31.19982147216797,0.2647325433402792,0.04762844117795268,-0.006047922016121957,0.26905086001194567
31.249839305877686,0.2584049472787992,0.047363221680499466,-0.005578676822157549,0.26276893496226145
31.299903392791748,0.2835277460727194,0.052578777339997114,-0.005165002211968469,0.2884080232370367
31.349873542785645,0.2793783826590375,0.049689236210796454,-0.005076612453406694,0.2838081621208136
31.399879217147827,0.2822530952198901,0.04943865720939659,-0.005420254133986773,0.2866014126670585
31.449835062026978,0.30756259067538777,0.05479815627791924,-0.0058203783856288875,0.31246033655324523
31.499828577041626,0.32362058352108325,0.05854190976935606,-0.0061119260793379955,0.32892976897564186
31.549827098846436,0.2969607978492094,0.05171769770366482,-0.006051945902829286,0.3014913958377875
31.599833965301514,0.25875690205545765,0.044228258847528235,-0.005200176652058884,0.26256106923768097
31.649924755096436,0.2880909713105862,0.04433314344764201,-0.00579677461003925,0.2915397707938075
31.69984459877014,0.2881119359709659,0.04971296401615332,-0.005496486399560229,0.2924210625159375
31.74986958503723,0.2913423144040458,0.05062499860122591,-0.004648954305127668,0.29574456448396674
31.79983615875244,0.2689198665320108,0.049515604920738365,-0.005379382249890556,0.2734933774328943
31.84983539581299,0.24576301749516447,0.04883034425911658,-0.004074833336705089,0.25060021459590626
31.899933099746704,0.2318227294387161,0.04642880409165391,-0.0036005735056231576,0.23645374994566432
31.94982075691223,0.2156201181307939,0.040895189173783514,-0.003154438481567637,0.21948667914575373
31.9998140335083,0.24355717249546655,0.04681924660582212,-0.00431477791999216,0.24805393654449848
32.049827098846436,0.25805644237138187,0.04532444336786356,-0.004027211880235334,0.2620374993231108
32.09976243972778,0.244779702828694,0.041947688886912124,-0.003669295719450039,0.24837506970493975
32.1498908996582,0.2462181287495851,0.04558049888908105,-0.0037500971257229147,0.25042965485816
32.199817419052124,0.24496662149629778,0.04375531424427491,-0.0032387091409144426,0.24886474721990076
32.249836921691895,0.23318730317510336,0.038307806930081935,-0.0034250476200729852,0.23633776123393777
32.29984974861145,0.233714110497703,0.03855159787828257,-0.0033977997399618513,0.23689672050869387
32.349908113479614,0.22356292285252627,0.035041749690323414,-0.0025924168454298908,0.22630736912620492
32.3999547958374,0.21052848698245683,0.033315517520272994,-0.0036037977297824772,0.2131786924081375
32.44986128807068,0.2245044668193415,0.038248190455359,-0.0033436276949234834,0.2277638240395267
32.49984931945801,0.22310454736581994,0.03665407458821869,-0.002915654641282125,0.22611426598340345
32.549805879592896,0.2369136465380249,0.03624221927659845,-0.0037068439467189077,0.2396983835283054
32.59982943534851,0.2295550369426729,0.03514404743776677,-0.003570632582970546,0.2322571171635059
32.65044164657593,0.23536080023559536,0.03505776710715763,-0.0026924007159468116,0.23797269243275532
32.699798822402954,0.22174149422552186,0.03352270727604117,-0.00274896356358105,0.2242779948304251
32.74980711936951,0.21682766579500432,0.033749722552778735,-0.003628594115210479,0.2194685561116958
32.79996728897095,0.23170857252030166,0.03623195328480671,-0.003958572525477838,0.23455764177418686
32.849802017211914,0.25929073368242267,0.0402711701571052,-0.004664842216701041,0.26244087424084356
32.900047063827515,0.24922928879767212,0.03433924561760751,-0.003966590821749967,0.2516150949901993
32.94981646537781,0.2675017014439918,0.03396987119301947,-0.0043533767512580306,0.2696851206749072
32.999836683273315,0.261978398316194,0.03173337345749884,-0.0046266810786448065,0.26393388254090266
33.04983973503113,0.25964633478029453,0.03213292644250665,-0.00413416133330543,0.26165977034410565
33.09983944892883,0.2770733760356662,0.036237596314975765,-0.0037824244128398903,0.2794586299059803
33.14990425109863,0.3036592722411372,0.038308319254497285,-0.004507769877630268,0.3060993318048755
33.1998074054718,0.3003910189020946,0.04209090039819257,-0.004230068835871358,0.3033550751441705
33.25032186508179,0.31888777028148363,0.04944175889270551,-0.003158522111634154,0.32271329972505064
33.29980778694153,0.3423780266792572,0.05850668684650218,-0.0031568629140147214,0.3473553099378138
33.349836587905884,0.33426221746921786,0.059749030472859184,-0.003217355254559598,0.3395755115504052
33.39984083175659,0.34708908713589803,0.06539563552839668,-0.001814299813194744,0.35320067276097605
33.44983124732971,0.33845836513063493,0.06364404105049647,-0.001940681963550193,0.34439569558085814
33.499857664108276,0.3686334028918463,0.07163856904208249,-0.002340671668814773,0.37553714735812843
33.54982399940491,0.3492143745868382,0.07295044886303209,-0.0020508352792010303,0.3567585364539114
33.59994411468506,0.34308702340657243,0.06749906825591417,-0.000596610846391659,0.34966439022282575
33.649998903274536,0.2952101816521383,0.060449150281856365,0.0007349373869839615,0.30133650833221276
33.69981241226196,0.28905651925275466,0.061584408091462865,0.0005143358345268793,0.29554454010156345
33.749868869781494,0.29122359692185856,0.06510863079656408,0.0011372054229305535,0.29841516456856276
33.79981732368469,0.3069073239463555,0.06393088006609723,0.000926021023642115,0.3134966035428058
33.84981036186218,0.34783022334157837,0.07483627903336053,0.0006445279823859846,0.3557903151376262
33.8998703956604,0.3657994590405942,0.07959641674442153,0.0008178230749408156,0.3743601242487304
33.94984745979309,0.3920208872487752,0.08209596232931621,0.000909009691693433,0.4005258410748463
34.00019288063049,0.38977044361356844,0.08340428784301454,0.00047690303783518104,0.3985944071130776
34.04984188079834,0.40364641147380753,0.08303300909888398,0.0009357342721789238,0.41209923767743833
34.09984230995178,0.396176316732835,0.0858024508962446,0.0006825919472615908,0.4053618142493993
34.14991545677185,0.3795353991731217,0.08130248348235208,0.0013478147773642432,0.3881482057804377
34.20003962516785,0.37930989556480793,0.07625007582072157,0.0005304180667759853,0.38689837461454507
34.2498414516449,0.38519540358450105,0.07875351221162324,0.0015125673625430499,0.3931665073328591
34.29984498023987,0.42292104583299717,0.08837715371932262,0.0006289872013003577,0.43205685729184334
34.3498260974884,0.4160211886344088,0.0885889033268262,0.0010051096983837095,0.4253500128493496
34.39981722831726,0.3989352755799088,0.08615412113639784,0.002822504561011964,0.4081419522945416
34.4498336315155,0.387046552075725,0.08402700930194086,0.0027352669936143276,0.39607203063516333
34.49980115890503,0.3868857652030082,0.08068509538437864,0.0024747807617373024,0.3952174141832849
34.549845695495605,0.39001221870196545,0.0767339810472415,0.003184756414433484,0.3975019210741093
34.59978485107422,0.38522916594418294,0.08387055981534747,0.002923422114117643,0.39426428635453137
34.64986562728882,0.4027290941746623,0.09003278847162209,0.004500377944424721,0.41269465673347716
34.6997971534729,0.3939195821654531,0.08175188680607355,0.004349967210464773,0.4023368370215314
34.74982833862305,0.38169593383615635,0.0765826749431009,0.004592535428500067,0.38932991586848054
34.79981732368469,0.3758872288843114,0.07320927716421807,0.005032018341160022,0.38298319585827756
34.84981608390808,0.3867389095937612,0.06902447650509204,0.00502247240689067,0.3928824096083348
34.89982032775879,0.37482196440942295,0.06705161920733993,0.005881446100084159,0.38081756268624617
34.94982957839966,0.37983527379361026,0.06729715389265005,0.006637733152078695,0.3858079854556099
34.99985122680664,0.38368546782301427,0.0731703498520861,0.006195072375587077,0.39064922531317114
35.04982948303223,0.3732584255242389,0.06713755672362298,0.006799587308965473,0.37930929086330556
35.099958419799805,0.3472725633004932,0.06312273928660707,0.0062545085486519335,0.35301817561355847
35.14985704421997,0.35114397361701416,0.06909543255070108,0.006467342700102823,0.35793588186784986
35.1998131275177,0.36512128811010863,0.07058305316846343,0.007163100188636968,0.37195004023400713
35.24982666969299,0.34624186144262076,0.06136381114941064,0.007579265524736089,0.35171919083258163
35.29980540275574,0.3522023531078496,0.06077915494036128,0.007344647670229676,0.357483631876161
35.34984040260315,0.33853878697003775,0.059380698595315994,0.007917241753774132,0.3437982844136952
35.39982557296753,0.3097330299481749,0.05630090955669609,0.007713457884399329,0.3149029051792357
35.44982624053955,0.29594134044319936,0.05300177880362195,0.007183984927446403,0.3007358894098
35.499839067459106,0.30904209118641884,0.056442809515578375,0.007463254401418924,0.3142427485832362
35.54982328414917,0.2736326758591244,0.053380024699348494,0.00631013581815288,0.2788621274909363
35.599897146224976,0.28402460785342776,0.05812801825884139,0.006329684540375246,0.2899808774374171
35.649919509887695,0.25743912314708534,0.05158682263026795,0.0054629922954277516,0.2626136833461783
35.69982671737671,0.2561837016711973,0.05519960292709567,0.004975166751441292,0.2621103535716792
35.74987483024597,0.28482064576189625,0.05553421627872444,0.005961705572364038,0.29024539852209075
35.800084590911865,0.30737825593087015,0.061395457274840304,0.006640739559762801,0.3135201649256246
35.84980607032776,0.3291487878712497,0.06623265114918162,0.0075015775503222,0.33583025816788104
35.89981174468994,0.336482104740121,0.0663616316669831,0.007034674009698756,0.3430357993071114
35.949817180633545,0.3399572110279292,0.07170428281408378,0.007515680848994798,0.3475181937142199
35.99982452392578,0.34237962994272725,0.07474690060332459,0.007851071499228524,0.3505318095026586
36.049872159957886,0.3395907300381831,0.0706575056332618,0.008615875690413825,0.34697057561714545
36.099848985672,0.3416858733866378,0.0715963881865786,0.007676124337320623,0.34919078131903014
36.14984083175659,0.36087374118127535,0.07599679770081627,0.008707940114349368,0.36889185211384656
36.19984698295593,0.36459624986561484,0.07803141925287913,0.00945781331373133,0.37297289182910576
36.24982213973999,0.3322581017338864,0.06772926765344323,0.009120609712007878,0.3392136279488136
36.29982805252075,0.31611080560326366,0.05890176521259235,0.00893087594135167,0.3216756439480358
36.34985542297363,0.3452117023491961,0.06390452289568811,0.009630288060781506,0.3512088409102042
36.39985132217407,0.3408339752684798,0.0661292612838815,0.009242151514194467,0.3473129644281623
36.44984579086304,0.3389495194615158,0.06740934742189308,0.008603813748262575,0.3456946954670446
