t,step,x,y,z,u,yaw,pitch,ex,ey,ez,eu,throttle,pitch_fin,yaw_fin,esc_pwm,pitch_pwm,yaw_pwm,current_n,current_e,current_d,current_mode,energy_wh,reward,done,truncated,reward_progress,reward_depth,reward_cross,reward_energy,reward_fin,reward_time,reward_safety,reward_terminal
14.599999999999964,146,10.996158667657397,-0.08913937572461109,1.9575761277396855,0.7394009063396623,0.03150673229855405,0.004486780887745173,10.958911510958394,-0.08060545697048627,1.9761255933226671,0.7876203179832044,0.5253579098528648,-0.11497729882075453,-0.013846710524156702,1525.3579098528649,1280.4095345918756,1473.5547308942148,0.04168965419037504,-0.01108893634774658,0.0013638085016989634,calm,1.7087857397081967,1.09292582831164,False,False,1.327211458596718,-0.0949523254164955,-0.07576846936591942,-0.03018760209554368,-0.015377233407119354,-0.018,0.0,0.0
14.699999999999964,147,11.074362322810213,-0.08787175798636064,1.9579137926200818,0.7403275692440916,0.03166431845302231,0.0015863091661315063,11.037742065224478,-0.0790020824137223,1.9530806001392673,0.8126218280419405,0.473921518165723,0.1278765204692658,0.0024430364289445786,1473.921518165723,1744.226164056907,1504.6658558858412,0.042082210315876646,-0.01076180624316191,0.001451043196254876,calm,1.7191253918283294,1.1024658112722647,False,False,1.3294621375978686,-0.09418378020228296,-0.07469099428840655,-0.02456580058849259,-0.015555751246421765,-0.018,0.0,0.0
14.799999999999963,148,11.152079950778644,-0.08657618232687171,1.9583145152953831,0.7351058056638795,0.03185583472448572,0.0024594664208734754,11.118847556820345,-0.07516538224513658,1.983051815151114,0.7905229621226558,0.5199365382608769,-0.18238428066855472,0.00042234650250556525,1519.936538260877,1151.671682272079,1500.806622402856,0.04244729507444503,-0.010457568944354923,0.0015321731426034056,calm,1.727241468399977,1.0849492270379288,False,False,1.3211996754633244,-0.09327197802171007,-0.07358975497784095,-0.029567781667670785,-0.02182093375817357,-0.018,0.0,0.0
14.899999999999963,149,11.22989648397983,-0.08523734492231569,1.958416512603269,0.73575852081623,0.03203383252572012,-0.0016287657504590906,11.197884916372894,-0.07460529762345576,1.9830165042856704,0.7872843277915459,0.5109486675259838,0.02945224137704006,-0.007491148400525666,1510.9486675259836,1556.249637603499,1485.6929604314566,0.04278426455122991,-0.010176761047034192,0.0016070552485556006,calm,1.7373321226325402,1.1064252172033828,False,False,1.322881064420173,-0.09303994005447466,-0.07245174318396834,-0.028554371655094505,-0.004409792323252636,-0.018,0.0,0.0
14.999999999999963,150,11.307697041744207,-0.0838746180326324,1.9583112026769514,0.7352950898156598,0.03202976689579762,-0.00437776136601827,11.27676763440376,-0.07654976184126341,1.976883153703288,0.8002717092082497,0.4900801448050993,0.1254010759910002,0.010567397471849448,1490.0801448050993,1739.4984133561209,1520.1822425191397,0.04309252441944797,-0.009919877823519135,0.0016755574414929492,calm,1.7470176353667257,1.0975369725999058,False,False,1.3226094819944052,-0.09327951435072503,-0.07129342532773754,-0.02626952872383297,-0.01623004099220379,-0.018,0.0,0.0
15.099999999999962,151,11.385236654673442,-0.0824815094587505,1.9582686993951093,0.7324086336755342,0.032253380055850656,-0.0034141274619781782,11.35652159106948,-0.07135766637201317,1.9757162095767717,0.753293363663533,0.5646623039646569,0.0011922084878974865,0.00948795799763763,1564.662303964657,1502.27695048854,1518.1206649820676,0.043371530988621246,-0.009687372349208074,0.0017375589013092323,calm,1.7557990348211918,1.1005395634256092,False,False,1.3181734197969828,-0.09337621263591776,-0.07010928303993792,-0.034873509728605034,-0.001274850966912982,-0.018,0.0,0.0
15.199999999999962,152,11.463416041487188,-0.08101814328013643,1.9582833727872728,0.7385686164259324,0.032654597959966836,-0.0025346512747139067,11.431937070620343,-0.070648697186369,1.970460174606571,0.7682814725506385,0.5150928043475295,0.011057888945382191,-0.03599657281942023,1515.0928043475294,1521.1190122298256,1431.2516100170628,0.04362079216350609,-0.00947965470347071,0.0017929502735058622,calm,1.7680491366847773,1.1142051719450774,False,False,1.3290495758336807,-0.09334282915540487,-0.06886542178811596,-0.02901944030678462,-0.005616712638297671,-0.018,0.0,0.0
15.299999999999962,153,11.541597101951227,-0.07956821299435306,1.9583736117411557,0.7383548854207737,0.03223454583577956,-0.0014702247803238856,11.50871801518676,-0.06864828513318619,1.9740833092643155,0.7620785047483879,0.532868941902008,0.012398698410458422,-0.01622465176807497,1532.868941902008,1523.679769679161,1469.0131976539944,0.04383986831202161,-0.009297091246374442,0.001841633862064867,calm,1.777920267670146,1.1158338956443812,False,False,1.3290780278886771,-0.09313753474898603,-0.0676329810452001,-0.03105695569853685,-0.003416660751572906,-0.018,0.0,0.0
15.399999999999961,154,11.619988875368986,-0.0781496627752351,1.9585558560611696,0.7402569419526621,0.03151522984923272,-0.00021475541072200855,11.584955785277872,-0.06423332309815376,1.9575649271999156,0.8136580448859946,0.45526031768662417,0.05842128093645857,0.007919454123505096,1455.2603176866241,1611.5764277135722,1515.1250432441439,0.04402837304064669,-0.00914000397252021,0.0018835238017593293,calm,1.7886106685025724,1.1249218442509379,False,False,1.3326601481018887,-0.09272297202556724,-0.06642721335894983,-0.022669276531576275,-0.007918841934857269,-0.018,0.0,0.0
15.499999999999961,155,11.697655830132836,-0.07677535926342217,1.9589330133234895,0.732839172893089,0.03105106141275371,0.0024202915115248,11.666148664690063,-0.06361390255365487,1.973530490335687,0.7548224653430082,0.5698166951361127,-0.05373762314636354,0.014469212732377655,1569.8166951361127,1397.3686997549614,1527.634160748073,0.04418597387591794,-0.009008669943127498,0.0019185462095973856,calm,1.795995601391946,1.1015592806060859,False,False,1.320338230985465,-0.09186521834354303,-0.06525905537390884,-0.03551308534985767,-0.008141591312069476,-0.018,0.0,0.0
15.59999999999996,156,11.776008286046048,-0.07537689519769304,1.9593802765707256,0.73957072270106,0.030952752925525573,0.0032653948615412516,11.741731589911494,-0.0626753532938385,1.9713042936895295,0.7846627373121292,0.49184620836642357,-0.003136957625273819,-0.018653301170737074,1491.8462083664235,1494.0088522520143,1464.3748189643443,0.04431239285082671,-0.008903320797370193,0.0019466393151326674,calm,1.8085101064516034,1.1300128110124978,False,False,1.331991750524601,-0.09084835728272746,-0.06407036091803908,-0.026459200762359244,-0.002601020548977589,-0.018,0.0,0.0
15.69999999999996,157,11.854067084803395,-0.07401584126762978,1.959879578548611,0.7365285404836451,0.030464998864619286,0.0038995652238172527,11.820143895610107,-0.05814752544539901,1.975290299348139,0.8045706455228235,0.48094629414243634,-0.003921361478831699,-0.030649624597548518,1480.9462941424363,1492.5107512439256,1441.4635288966706,0.044407406995080764,-0.008824142343825142,0.001967753569411347,calm,1.8173660522545125,1.1269464368901778,False,False,1.3269995788748972,-0.0897136105887493,-0.06291346507748531,-0.02529945882727188,-0.00412660749121275,-0.018,0.0,0.0
15.79999999999996,158,11.931727722211438,-0.07274164075138403,1.9604147939093923,0.7324592599354466,0.029375832854052764,0.004327828334056921,11.900465142868399,-0.05382516218432735,1.9479059829078038,0.7956847531107611,0.5050807892566523,0.09816476597527093,-0.009148808773213933,1505.0807892566522,1687.4808929090816,1482.527062324086,0.04447084872836614,-0.008771274232754,0.001981851732363652,calm,1.8257676715649283,1.111190799022961,False,False,1.3202308359367247,-0.08849774308644918,-0.06183039463867643,-0.02790228477707593,-0.012809614411562224,-0.018,0.0,0.0
